                                                                                Step 
variable                                                                           0     1     2 
Check_spec~25.Temp                                                             false false false 
Check_spec~25.Tolerance_Max                                                      100   100   100 
Check_spec~25.Tolerance_Min                                                        0     0     0 
Check_spec~25.VTBI_High                                                            0     0     0 
Check_spec~25.Volume_Infused                                                       1     1     1 
Check_spec~25.Watchdog_Interrupted                                             false false false 
Check_spec~25.const_hole_1_1                                                       0     0     0 
Check_spec~25.const_hole_1_3                                                     256   256   256 
Check_spec~25.const_hole_3_5                                                     105   105   105 
Check_spec~25.inner_hole_0_0                                                      14    14    14 
Check_spec~25.inner_hole_0_2                                                      26    26    26 
Check_spec~25.inner_hole_2_4                                                      20    20    20 
Check_spec~25.inner_hole_4_6                                                      17    17    17 
Check_spec~25.k                                                                    0     0     0 
Check_spec~25.out_Audio_Notification_Command                                     101   101   101 
Check_spec~25.out_Highest_Level_Alarm                                              4     4     4 
Check_spec~25.out_Is_Audio_Disabled                                                0     0     0 
Check_spec~25.out_Log_Message_ID5                                                  0     0     0 
Check_spec~25.out_Notification_Message                                             2     2     2 
Check_spec~25.p1                                                                true  true  true 
Check_spec~25.step                                                                 0     1     2 
Check_spec~25.stepOK                                                            true  true  true 
Check_spec~26.Air_In_Line                                                      false false false 
Check_spec~26.Air_Pressure                                                      true  true  true 
Check_spec~26.Audio_Enable_Duration                                                0     0     0 
Check_spec~26.Audio_Level                                                        102   102   102 
Check_spec~26.Battery_Depleted                                                  true  true  true 
Check_spec~26.Battery_Low                                                      false false false 
Check_spec~26.Battery_Unable_To_Charge                                         false false false 
Check_spec~26.CPU_In_Error                                                     false false false 
Check_spec~26.Commanded_Flow_Rate                                                  1     1     1 
Check_spec~26.Config_Timer                                                         1     1     1 
Check_spec~26.Config_Warning_Duration                                              0     0     0 
Check_spec~26.Current_System_Mode                                                  1     1     1 
Check_spec~26.Disable_Audio                                                        0     0     0 
Check_spec~26.Door_Open                                                        false false false 
Check_spec~26.Flow_Rate                                                            2     2     2 
Check_spec~26.Flow_Rate_High                                                     255   255   255 
Check_spec~26.Flow_Rate_Low                                                        3     3     3 
Check_spec~26.Flow_Rate_Not_Stable                                             false false false 
Check_spec~26.H_discovery~0.in                                                  true  true  true 
Check_spec~26.H_discovery~0.out                                                 true  true  true 
Check_spec~26.Humidity                                                         false false false 
Check_spec~26.In_Therapy                                                        true  true  true 
Check_spec~26.Infusion_Initiate                                                 true  true  true 
Check_spec~26.Logging_Failed                                                   false false false 
Check_spec~26.Low_Reservoir                                                        1     1     1 
Check_spec~26.Max_Duration_Over_Infusion                                           0     0     0 
Check_spec~26.Max_Duration_Under_Infusion                                          0     0     0 
Check_spec~26.Max_Idle_Duration                                                    1     1     1 
Check_spec~26.Max_Paused_Duration                                                  2     2     2 
Check_spec~26.Memory_Corrupted                                                 false false false 
Check_spec~26.Notification_Cancel                                               true  true  true 
Check_spec~26.Occlusion                                                        false false false 
Check_spec~26.Pump_Overheated                                                  false false false 
Check_spec~26.Pump_Too_Hot                                                     false false false 
Check_spec~26.RTC_In_Error                                                     false false false 
Check_spec~26.Reservoir_Empty                                                  false false false 
Check_spec~26.Reservoir_Volume                                                     0     0     0 
Check_spec~26.Supply_Voltage                                                   false false false 
Check_spec~26.System_Monitor_Failed                                            false false false 
Check_spec~26.System_On                                                         true  true  true 
Check_spec~26.T_node~0.Air_In_Line                                             false false false 
Check_spec~26.T_node~0.Air_Pressure                                             true  true  true 
Check_spec~26.T_node~0.Audio_Enable_Duration                                       0     0     0 
Check_spec~26.T_node~0.Audio_Level                                               102   102   102 
Check_spec~26.T_node~0.Battery_Depleted                                         true  true  true 
Check_spec~26.T_node~0.Battery_Low                                             false false false 
Check_spec~26.T_node~0.Battery_Unable_To_Charge                                false false false 
Check_spec~26.T_node~0.CPU_In_Error                                            false false false 
Check_spec~26.T_node~0.Commanded_Flow_Rate                                         1     1     1 
Check_spec~26.T_node~0.Config_Timer                                                1     1     1 
Check_spec~26.T_node~0.Config_Warning_Duration                                     0     0     0 
Check_spec~26.T_node~0.Current_System_Mode                                         1     1     1 
Check_spec~26.T_node~0.Disable_Audio                                               0     0     0 
Check_spec~26.T_node~0.Door_Open                                               false false false 
Check_spec~26.T_node~0.Flow_Rate                                                   2     2     2 
Check_spec~26.T_node~0.Flow_Rate_High                                            255   255   255 
Check_spec~26.T_node~0.Flow_Rate_Low                                               3     3     3 
Check_spec~26.T_node~0.Flow_Rate_Not_Stable                                    false false false 
Check_spec~26.T_node~0.Humidity                                                false false false 
Check_spec~26.T_node~0.In_Therapy                                               true  true  true 
Check_spec~26.T_node~0.Infusion_Initiate                                        true  true  true 
Check_spec~26.T_node~0.Logging_Failed                                          false false false 
Check_spec~26.T_node~0.Low_Reservoir                                               1     1     1 
Check_spec~26.T_node~0.Max_Duration_Over_Infusion                                  0     0     0 
Check_spec~26.T_node~0.Max_Duration_Under_Infusion                                 0     0     0 
Check_spec~26.T_node~0.Max_Idle_Duration                                           1     1     1 
Check_spec~26.T_node~0.Max_Paused_Duration                                         2     2     2 
Check_spec~26.T_node~0.Memory_Corrupted                                        false false false 
Check_spec~26.T_node~0.Notification_Cancel                                      true  true  true 
Check_spec~26.T_node~0.Occlusion                                               false false false 
Check_spec~26.T_node~0.Pump_Overheated                                         false false false 
Check_spec~26.T_node~0.Pump_Too_Hot                                            false false false 
Check_spec~26.T_node~0.RTC_In_Error                                            false false false 
Check_spec~26.T_node~0.Reservoir_Empty                                         false false false 
Check_spec~26.T_node~0.Reservoir_Volume                                            0     0     0 
Check_spec~26.T_node~0.Supply_Voltage                                          false false false 
Check_spec~26.T_node~0.System_Monitor_Failed                                   false false false 
Check_spec~26.T_node~0.System_On                                                true  true  true 
Check_spec~26.T_node~0.Temp                                                    false false false 
Check_spec~26.T_node~0.Tolerance_Max                                             199   199   199 
Check_spec~26.T_node~0.Tolerance_Min                                               0     0     0 
Check_spec~26.T_node~0.VTBI_High                                                   0     0     0 
Check_spec~26.T_node~0.Volume_Infused                                              1     1     1 
Check_spec~26.T_node~0.Watchdog_Interrupted                                    false false false 
Check_spec~26.T_node~0.const_hole_1_1                                              0     0     0 
Check_spec~26.T_node~0.const_hole_1_3                                            256   256   256 
Check_spec~26.T_node~0.const_hole_3_5                                            105   105   105 
Check_spec~26.T_node~0.inner_hole_0_0                                             14    14    14 
Check_spec~26.T_node~0.inner_hole_0_2                                             26    26    26 
Check_spec~26.T_node~0.inner_hole_2_4                                             20    20    20 
Check_spec~26.T_node~0.inner_hole_4_6                                             17    17    17 
Check_spec~26.T_node~0.out_Audio_Notification_Command                            102   102   102 
Check_spec~26.T_node~0.out_Highest_Level_Alarm                                     4     4     4 
Check_spec~26.T_node~0.out_Is_Audio_Disabled                                       0     0     0 
Check_spec~26.T_node~0.out_Log_Message_ID5                                         0     0     0 
Check_spec~26.T_node~0.out_Notification_Message                                    2     2     2 
Check_spec~26.T_node~0.p1                                                       true  true  true 
Check_spec~26.T_node~0.repairNode_6_0~0.Disable_Audio                              0     0     0 
Check_spec~26.T_node~0.repairNode_6_0~0.R                                       true  true  true 
Check_spec~26.T_node~0.repairNode_6_0~0.const_hole_1_1                             0     0     0 
Check_spec~26.T_node~0.repairNode_6_0~0.inner_hole_0_0                            14    14    14 
Check_spec~26.T_node~0.repairNode_883_0~0.Disable_Audio                            0     0     0 
Check_spec~26.T_node~0.repairNode_883_0~0.R                                     true  true  true 
Check_spec~26.T_node~0.repairNode_883_0~0.R_l                                  false false false 
Check_spec~26.T_node~0.repairNode_883_0~0.R_r                                   true  true  true 
Check_spec~26.T_node~0.repairNode_883_0~0.const_hole_1_3                         256   256   256 
Check_spec~26.T_node~0.repairNode_883_0~0.const_hole_3_5                         105   105   105 
Check_spec~26.T_node~0.repairNode_883_0~0.inner_hole_0_2                          26    26    26 
Check_spec~26.T_node~0.repairNode_883_0~0.inner_hole_2_4                          20    20    20 
Check_spec~26.T_node~0.repairNode_883_0~0.inner_hole_4_6                          17    17    17 
Check_spec~26.T_node~0.repairNode_883_0~0.out_Audio_Notification_Command         102   102   102 
Check_spec~26.T_node~0.repairNode_883_0~0.out_Is_Audio_Disabled                    0     0     0 
Check_spec~26.Temp                                                             false false false 
Check_spec~26.Tolerance_Max                                                      199   199   199 
Check_spec~26.Tolerance_Min                                                        0     0     0 
Check_spec~26.VTBI_High                                                            0     0     0 
Check_spec~26.Volume_Infused                                                       1     1     1 
Check_spec~26.Watchdog_Interrupted                                             false false false 
Check_spec~26.const_hole_1_1                                                       0     0     0 
Check_spec~26.const_hole_1_3                                                     256   256   256 
Check_spec~26.const_hole_3_5                                                     105   105   105 
Check_spec~26.inner_hole_0_0                                                      14    14    14 
Check_spec~26.inner_hole_0_2                                                      26    26    26 
Check_spec~26.inner_hole_2_4                                                      20    20    20 
Check_spec~26.inner_hole_4_6                                                      17    17    17 
Check_spec~26.k                                                                    0     0     0 
Check_spec~26.out_Audio_Notification_Command                                     102   102   102 
Check_spec~26.out_Highest_Level_Alarm                                              4     4     4 
Check_spec~26.out_Is_Audio_Disabled                                                0     0     0 
Check_spec~26.out_Log_Message_ID5                                                  0     0     0 
Check_spec~26.out_Notification_Message                                             2     2     2 
Check_spec~26.p1                                                                true  true  true 
Check_spec~26.step                                                                 0     1     2 
Check_spec~26.stepOK                                                            true  true  true 
Check_spec~27.Air_In_Line                                                      false false false 
Check_spec~27.Air_Pressure                                                      true  true  true 
Check_spec~27.Audio_Enable_Duration                                                0     0     0 
Check_spec~27.Audio_Level                                                          0     0     0 
Check_spec~27.Battery_Depleted                                                 false false false 
Check_spec~27.Battery_Low                                                      false false false 
Check_spec~27.Battery_Unable_To_Charge                                         false false false 
Check_spec~27.CPU_In_Error                                                     false false false 
Check_spec~27.Commanded_Flow_Rate                                                  1     1     1 
Check_spec~27.Config_Timer                                                         0     0     0 
Check_spec~27.Config_Warning_Duration                                              0     0     0 
Check_spec~27.Current_System_Mode                                                  8     8     8 
Check_spec~27.Disable_Audio                                                      102   102   102 
Check_spec~27.Door_Open                                                        false false false 
Check_spec~27.Flow_Rate                                                            0     0     0 
Check_spec~27.Flow_Rate_High                                                     255   255   255 
Check_spec~27.Flow_Rate_Low                                                        0     0     0 
Check_spec~27.Flow_Rate_Not_Stable                                              true  true  true 
Check_spec~27.H_discovery~0.in                                                  true  true  true 
Check_spec~27.H_discovery~0.out                                                 true  true  true 
Check_spec~27.Humidity                                                          true  true  true 
Check_spec~27.In_Therapy                                                        true  true  true 
Check_spec~27.Infusion_Initiate                                                false false false 
Check_spec~27.Logging_Failed                                                   false false false 
Check_spec~27.Low_Reservoir                                                        1     1     1 
Check_spec~27.Max_Duration_Over_Infusion                                           0     0     0 
Check_spec~27.Max_Duration_Under_Infusion                                          0     0     0 
Check_spec~27.Max_Idle_Duration                                                    2     2     2 
Check_spec~27.Max_Paused_Duration                                                  0     0     0 
Check_spec~27.Memory_Corrupted                                                 false false false 
Check_spec~27.Notification_Cancel                                               true  true  true 
Check_spec~27.Occlusion                                                        false false false 
Check_spec~27.Pump_Overheated                                                  false false false 
Check_spec~27.Pump_Too_Hot                                                     false false false 
Check_spec~27.RTC_In_Error                                                     false false false 
Check_spec~27.Reservoir_Empty                                                   true  true  true 
Check_spec~27.Reservoir_Volume                                                     0     0     0 
Check_spec~27.Supply_Voltage                                                   false false false 
Check_spec~27.System_Monitor_Failed                                            false false false 
Check_spec~27.System_On                                                         true  true  true 
Check_spec~27.T_node~0.Air_In_Line                                             false false false 
Check_spec~27.T_node~0.Air_Pressure                                             true  true  true 
Check_spec~27.T_node~0.Audio_Enable_Duration                                       0     0     0 
Check_spec~27.T_node~0.Audio_Level                                                 0     0     0 
Check_spec~27.T_node~0.Battery_Depleted                                        false false false 
Check_spec~27.T_node~0.Battery_Low                                             false false false 
Check_spec~27.T_node~0.Battery_Unable_To_Charge                                false false false 
Check_spec~27.T_node~0.CPU_In_Error                                            false false false 
Check_spec~27.T_node~0.Commanded_Flow_Rate                                         1     1     1 
Check_spec~27.T_node~0.Config_Timer                                                0     0     0 
Check_spec~27.T_node~0.Config_Warning_Duration                                     0     0     0 
Check_spec~27.T_node~0.Current_System_Mode                                         8     8     8 
Check_spec~27.T_node~0.Disable_Audio                                             102   102   102 
Check_spec~27.T_node~0.Door_Open                                               false false false 
Check_spec~27.T_node~0.Flow_Rate                                                   0     0     0 
Check_spec~27.T_node~0.Flow_Rate_High                                            255   255   255 
Check_spec~27.T_node~0.Flow_Rate_Low                                               0     0     0 
Check_spec~27.T_node~0.Flow_Rate_Not_Stable                                     true  true  true 
Check_spec~27.T_node~0.Humidity                                                 true  true  true 
Check_spec~27.T_node~0.In_Therapy                                               true  true  true 
Check_spec~27.T_node~0.Infusion_Initiate                                       false false false 
Check_spec~27.T_node~0.Logging_Failed                                          false false false 
Check_spec~27.T_node~0.Low_Reservoir                                               1     1     1 
Check_spec~27.T_node~0.Max_Duration_Over_Infusion                                  0     0     0 
Check_spec~27.T_node~0.Max_Duration_Under_Infusion                                 0     0     0 
Check_spec~27.T_node~0.Max_Idle_Duration                                           2     2     2 
Check_spec~27.T_node~0.Max_Paused_Duration                                         0     0     0 
Check_spec~27.T_node~0.Memory_Corrupted                                        false false false 
Check_spec~27.T_node~0.Notification_Cancel                                      true  true  true 
Check_spec~27.T_node~0.Occlusion                                               false false false 
Check_spec~27.T_node~0.Pump_Overheated                                         false false false 
Check_spec~27.T_node~0.Pump_Too_Hot                                            false false false 
Check_spec~27.T_node~0.RTC_In_Error                                            false false false 
Check_spec~27.T_node~0.Reservoir_Empty                                          true  true  true 
Check_spec~27.T_node~0.Reservoir_Volume                                            0     0     0 
Check_spec~27.T_node~0.Supply_Voltage                                          false false false 
Check_spec~27.T_node~0.System_Monitor_Failed                                   false false false 
Check_spec~27.T_node~0.System_On                                                true  true  true 
Check_spec~27.T_node~0.Temp                                                     true  true  true 
Check_spec~27.T_node~0.Tolerance_Max                                             101   101   101 
Check_spec~27.T_node~0.Tolerance_Min                                              99    99    99 
Check_spec~27.T_node~0.VTBI_High                                                   0     0     0 
Check_spec~27.T_node~0.Volume_Infused                                              1     1     1 
Check_spec~27.T_node~0.Watchdog_Interrupted                                    false false false 
Check_spec~27.T_node~0.const_hole_1_1                                              0     0     0 
Check_spec~27.T_node~0.const_hole_1_3                                            256   256   256 
Check_spec~27.T_node~0.const_hole_3_5                                            105   105   105 
Check_spec~27.T_node~0.inner_hole_0_0                                             14    14    14 
Check_spec~27.T_node~0.inner_hole_0_2                                             26    26    26 
Check_spec~27.T_node~0.inner_hole_2_4                                             20    20    20 
Check_spec~27.T_node~0.inner_hole_4_6                                             17    17    17 
Check_spec~27.T_node~0.out_Audio_Notification_Command                              0     0     0 
Check_spec~27.T_node~0.out_Highest_Level_Alarm                                     4     4     4 
Check_spec~27.T_node~0.out_Is_Audio_Disabled                                     102   102   102 
Check_spec~27.T_node~0.out_Log_Message_ID5                                         0     0     0 
Check_spec~27.T_node~0.out_Notification_Message                                    1     1     1 
Check_spec~27.T_node~0.p1                                                       true  true  true 
Check_spec~27.T_node~0.repairNode_6_0~0.Disable_Audio                            102   102   102 
Check_spec~27.T_node~0.repairNode_6_0~0.R                                       true  true  true 
Check_spec~27.T_node~0.repairNode_6_0~0.const_hole_1_1                             0     0     0 
Check_spec~27.T_node~0.repairNode_6_0~0.inner_hole_0_0                            14    14    14 
Check_spec~27.T_node~0.repairNode_883_0~0.Disable_Audio                          102   102   102 
Check_spec~27.T_node~0.repairNode_883_0~0.R                                     true  true  true 
Check_spec~27.T_node~0.repairNode_883_0~0.R_l                                  false false false 
Check_spec~27.T_node~0.repairNode_883_0~0.R_r                                   true  true  true 
Check_spec~27.T_node~0.repairNode_883_0~0.const_hole_1_3                         256   256   256 
Check_spec~27.T_node~0.repairNode_883_0~0.const_hole_3_5                         105   105   105 
Check_spec~27.T_node~0.repairNode_883_0~0.inner_hole_0_2                          26    26    26 
Check_spec~27.T_node~0.repairNode_883_0~0.inner_hole_2_4                          20    20    20 
Check_spec~27.T_node~0.repairNode_883_0~0.inner_hole_4_6                          17    17    17 
Check_spec~27.T_node~0.repairNode_883_0~0.out_Audio_Notification_Command           0     0     0 
Check_spec~27.T_node~0.repairNode_883_0~0.out_Is_Audio_Disabled                  102   102   102 
Check_spec~27.Temp                                                              true  true  true 
Check_spec~27.Tolerance_Max                                                      101   101   101 
Check_spec~27.Tolerance_Min                                                       99    99    99 
Check_spec~27.VTBI_High                                                            0     0     0 
Check_spec~27.Volume_Infused                                                       1     1     1 
Check_spec~27.Watchdog_Interrupted                                             false false false 
Check_spec~27.const_hole_1_1                                                       0     0     0 
Check_spec~27.const_hole_1_3                                                     256   256   256 
Check_spec~27.const_hole_3_5                                                     105   105   105 
Check_spec~27.inner_hole_0_0                                                      14    14    14 
Check_spec~27.inner_hole_0_2                                                      26    26    26 
Check_spec~27.inner_hole_2_4                                                      20    20    20 
Check_spec~27.inner_hole_4_6                                                      17    17    17 
Check_spec~27.k                                                                    0     0     0 
Check_spec~27.out_Audio_Notification_Command                                       0     0     0 
Check_spec~27.out_Highest_Level_Alarm                                              4     4     4 
Check_spec~27.out_Is_Audio_Disabled                                              102   102   102 
Check_spec~27.out_Log_Message_ID5                                                  0     0     0 
Check_spec~27.out_Notification_Message                                             1     1     1 
Check_spec~27.p1                                                                true  true  true 
Check_spec~27.step                                                                 0     1     2 
Check_spec~27.stepOK                                                            true  true  true 
Check_spec~28.Air_In_Line                                                      false false false 
Check_spec~28.Air_Pressure                                                     false false false 
Check_spec~28.Audio_Enable_Duration                                                0     0     0 
Check_spec~28.Audio_Level                                                          7     7     7 
Check_spec~28.Battery_Depleted                                                  true  true  true 
Check_spec~28.Battery_Low                                                      false false false 
Check_spec~28.Battery_Unable_To_Charge                                         false false false 
Check_spec~28.CPU_In_Error                                                      true  true  true 
Check_spec~28.Commanded_Flow_Rate                                                  0     0     0 
Check_spec~28.Config_Timer                                                         1     1     1 
Check_spec~28.Config_Warning_Duration                                              0     0     0 
Check_spec~28.Current_System_Mode                                                  7     7     7 
Check_spec~28.Disable_Audio                                                        0     0     0 
Check_spec~28.Door_Open                                                        false false false 
Check_spec~28.Flow_Rate                                                            0     0     0 
Check_spec~28.Flow_Rate_High                                                       0     0     0 
Check_spec~28.Flow_Rate_Low                                                        0     0     0 
Check_spec~28.Flow_Rate_Not_Stable                                              true  true  true 
Check_spec~28.H_discovery~0.in                                                  true  true  true 
Check_spec~28.H_discovery~0.out                                                 true  true  true 
Check_spec~28.Humidity                                                         false false false 
Check_spec~28.In_Therapy                                                       false false false 
Check_spec~28.Infusion_Initiate                                                 true  true  true 
Check_spec~28.Logging_Failed                                                    true  true  true 
Check_spec~28.Low_Reservoir                                                        1     1     1 
Check_spec~28.Max_Duration_Over_Infusion                                           0     0     0 
Check_spec~28.Max_Duration_Under_Infusion                                          0     0     0 
Check_spec~28.Max_Idle_Duration                                                    0     0     0 
Check_spec~28.Max_Paused_Duration                                                  1     1     1 
Check_spec~28.Memory_Corrupted                                                  true  true  true 
Check_spec~28.Notification_Cancel                                               true  true  true 
Check_spec~28.Occlusion                                                        false false false 
Check_spec~28.Pump_Overheated                                                  false false false 
Check_spec~28.Pump_Too_Hot                                                      true  true  true 
Check_spec~28.RTC_In_Error                                                      true  true  true 
Check_spec~28.Reservoir_Empty                                                   true  true  true 
Check_spec~28.Reservoir_Volume                                                     0     0     0 
Check_spec~28.Supply_Voltage                                                   false false false 
Check_spec~28.System_Monitor_Failed                                             true  true  true 
Check_spec~28.System_On                                                         true  true  true 
Check_spec~28.T_node~0.Air_In_Line                                             false false false 
Check_spec~28.T_node~0.Air_Pressure                                            false false false 
Check_spec~28.T_node~0.Audio_Enable_Duration                                       0     0     0 
Check_spec~28.T_node~0.Audio_Level                                                 7     7     7 
Check_spec~28.T_node~0.Battery_Depleted                                         true  true  true 
Check_spec~28.T_node~0.Battery_Low                                             false false false 
Check_spec~28.T_node~0.Battery_Unable_To_Charge                                false false false 
Check_spec~28.T_node~0.CPU_In_Error                                             true  true  true 
Check_spec~28.T_node~0.Commanded_Flow_Rate                                         0     0     0 
Check_spec~28.T_node~0.Config_Timer                                                1     1     1 
Check_spec~28.T_node~0.Config_Warning_Duration                                     0     0     0 
Check_spec~28.T_node~0.Current_System_Mode                                         7     7     7 
Check_spec~28.T_node~0.Disable_Audio                                               0     0     0 
Check_spec~28.T_node~0.Door_Open                                               false false false 
Check_spec~28.T_node~0.Flow_Rate                                                   0     0     0 
Check_spec~28.T_node~0.Flow_Rate_High                                              0     0     0 
Check_spec~28.T_node~0.Flow_Rate_Low                                               0     0     0 
Check_spec~28.T_node~0.Flow_Rate_Not_Stable                                     true  true  true 
Check_spec~28.T_node~0.Humidity                                                false false false 
Check_spec~28.T_node~0.In_Therapy                                              false false false 
Check_spec~28.T_node~0.Infusion_Initiate                                        true  true  true 
Check_spec~28.T_node~0.Logging_Failed                                           true  true  true 
Check_spec~28.T_node~0.Low_Reservoir                                               1     1     1 
Check_spec~28.T_node~0.Max_Duration_Over_Infusion                                  0     0     0 
Check_spec~28.T_node~0.Max_Duration_Under_Infusion                                 0     0     0 
Check_spec~28.T_node~0.Max_Idle_Duration                                           0     0     0 
Check_spec~28.T_node~0.Max_Paused_Duration                                         1     1     1 
Check_spec~28.T_node~0.Memory_Corrupted                                         true  true  true 
Check_spec~28.T_node~0.Notification_Cancel                                      true  true  true 
Check_spec~28.T_node~0.Occlusion                                               false false false 
Check_spec~28.T_node~0.Pump_Overheated                                         false false false 
Check_spec~28.T_node~0.Pump_Too_Hot                                             true  true  true 
Check_spec~28.T_node~0.RTC_In_Error                                             true  true  true 
Check_spec~28.T_node~0.Reservoir_Empty                                          true  true  true 
Check_spec~28.T_node~0.Reservoir_Volume                                            0     0     0 
Check_spec~28.T_node~0.Supply_Voltage                                          false false false 
Check_spec~28.T_node~0.System_Monitor_Failed                                    true  true  true 
Check_spec~28.T_node~0.System_On                                                true  true  true 
Check_spec~28.T_node~0.Temp                                                    false false false 
Check_spec~28.T_node~0.Tolerance_Max                                               0     0     0 
Check_spec~28.T_node~0.Tolerance_Min                                             100   100   100 
Check_spec~28.T_node~0.VTBI_High                                                   0     0     0 
Check_spec~28.T_node~0.Volume_Infused                                              0     0     0 
Check_spec~28.T_node~0.Watchdog_Interrupted                                     true  true  true 
Check_spec~28.T_node~0.const_hole_1_1                                              0     0     0 
Check_spec~28.T_node~0.const_hole_1_3                                            256   256   256 
Check_spec~28.T_node~0.const_hole_3_5                                            105   105   105 
Check_spec~28.T_node~0.inner_hole_0_0                                             14    14    14 
Check_spec~28.T_node~0.inner_hole_0_2                                             26    26    26 
Check_spec~28.T_node~0.inner_hole_2_4                                             20    20    20 
Check_spec~28.T_node~0.inner_hole_4_6                                             17    17    17 
Check_spec~28.T_node~0.out_Audio_Notification_Command                              7     7     7 
Check_spec~28.T_node~0.out_Highest_Level_Alarm                                     4     4     4 
Check_spec~28.T_node~0.out_Is_Audio_Disabled                                       0     0     0 
Check_spec~28.T_node~0.out_Log_Message_ID5                                         0     0     0 
Check_spec~28.T_node~0.out_Notification_Message                                    3     3     3 
Check_spec~28.T_node~0.p1                                                       true  true  true 
Check_spec~28.T_node~0.repairNode_6_0~0.Disable_Audio                              0     0     0 
Check_spec~28.T_node~0.repairNode_6_0~0.R                                       true  true  true 
Check_spec~28.T_node~0.repairNode_6_0~0.const_hole_1_1                             0     0     0 
Check_spec~28.T_node~0.repairNode_6_0~0.inner_hole_0_0                            14    14    14 
Check_spec~28.T_node~0.repairNode_883_0~0.Disable_Audio                            0     0     0 
Check_spec~28.T_node~0.repairNode_883_0~0.R                                     true  true  true 
Check_spec~28.T_node~0.repairNode_883_0~0.R_l                                  false false false 
Check_spec~28.T_node~0.repairNode_883_0~0.R_r                                   true  true  true 
Check_spec~28.T_node~0.repairNode_883_0~0.const_hole_1_3                         256   256   256 
Check_spec~28.T_node~0.repairNode_883_0~0.const_hole_3_5                         105   105   105 
Check_spec~28.T_node~0.repairNode_883_0~0.inner_hole_0_2                          26    26    26 
Check_spec~28.T_node~0.repairNode_883_0~0.inner_hole_2_4                          20    20    20 
Check_spec~28.T_node~0.repairNode_883_0~0.inner_hole_4_6                          17    17    17 
Check_spec~28.T_node~0.repairNode_883_0~0.out_Audio_Notification_Command           7     7     7 
Check_spec~28.T_node~0.repairNode_883_0~0.out_Is_Audio_Disabled                    0     0     0 
Check_spec~28.Temp                                                             false false false 
Check_spec~28.Tolerance_Max                                                        0     0     0 
Check_spec~28.Tolerance_Min                                                      100   100   100 
Check_spec~28.VTBI_High                                                            0     0     0 
Check_spec~28.Volume_Infused                                                       0     0     0 
Check_spec~28.Watchdog_Interrupted                                              true  true  true 
Check_spec~28.const_hole_1_1                                                       0     0     0 
Check_spec~28.const_hole_1_3                                                     256   256   256 
Check_spec~28.const_hole_3_5                                                     105   105   105 
Check_spec~28.inner_hole_0_0                                                      14    14    14 
Check_spec~28.inner_hole_0_2                                                      26    26    26 
Check_spec~28.inner_hole_2_4                                                      20    20    20 
Check_spec~28.inner_hole_4_6                                                      17    17    17 
Check_spec~28.k                                                                    0     0     0 
Check_spec~28.out_Audio_Notification_Command                                       7     7     7 
Check_spec~28.out_Highest_Level_Alarm                                              4     4     4 
Check_spec~28.out_Is_Audio_Disabled                                                0     0     0 
Check_spec~28.out_Log_Message_ID5                                                  0     0     0 
Check_spec~28.out_Notification_Message                                             3     3     3 
Check_spec~28.p1                                                                true  true  true 
Check_spec~28.step                                                                 0     1     2 
Check_spec~28.stepOK                                                            true  true  true 
Check_spec~29.Air_In_Line                                                      false false false 
Check_spec~29.Air_Pressure                                                      true  true  true 
Check_spec~29.Audio_Enable_Duration                                                0     0     0 
Check_spec~29.Audio_Level                                                          0     0     0 
Check_spec~29.Battery_Depleted                                                  true  true  true 
Check_spec~29.Battery_Low                                                       true  true  true 
Check_spec~29.Battery_Unable_To_Charge                                          true  true  true 
Check_spec~29.CPU_In_Error                                                      true  true  true 
Check_spec~29.Commanded_Flow_Rate                                                  0     0     0 
Check_spec~29.Config_Timer                                                         1     1     1 
Check_spec~29.Config_Warning_Duration                                              0     0     0 
Check_spec~29.Current_System_Mode                                                  8     8     8 
Check_spec~29.Disable_Audio                                                      103   103   103 
Check_spec~29.Door_Open                                                        false false false 
Check_spec~29.Flow_Rate                                                          255   255   255 
Check_spec~29.Flow_Rate_High                                                     255   255   255 
Check_spec~29.Flow_Rate_Low                                                        0     0     0 
Check_spec~29.Flow_Rate_Not_Stable                                              true  true  true 
Check_spec~29.H_discovery~0.in                                                  true  true  true 
Check_spec~29.H_discovery~0.out                                                 true  true  true 
Check_spec~29.Humidity                                                          true  true  true 
Check_spec~29.In_Therapy                                                        true  true  true 
Check_spec~29.Infusion_Initiate                                                 true  true  true 
Check_spec~29.Logging_Failed                                                    true  true  true 
Check_spec~29.Low_Reservoir                                                        1     1     1 
Check_spec~29.Max_Duration_Over_Infusion                                           0     0     0 
Check_spec~29.Max_Duration_Under_Infusion                                          0     0     0 
Check_spec~29.Max_Idle_Duration                                                    2     2     2 
Check_spec~29.Max_Paused_Duration                                                  1     1     1 
Check_spec~29.Memory_Corrupted                                                  true  true  true 
Check_spec~29.Notification_Cancel                                               true  true  true 
Check_spec~29.Occlusion                                                         true  true  true 
Check_spec~29.Pump_Overheated                                                   true  true  true 
Check_spec~29.Pump_Too_Hot                                                      true  true  true 
Check_spec~29.RTC_In_Error                                                      true  true  true 
Check_spec~29.Reservoir_Empty                                                   true  true  true 
