                                                                                Step 
variable                                                                           0     1     2 
Check_spec~16.T_node~0.Pump_Overheated                                         false false false 
Check_spec~16.T_node~0.Pump_Too_Hot                                             true  true  true 
Check_spec~16.T_node~0.RTC_In_Error                                             true  true  true 
Check_spec~16.T_node~0.Reservoir_Empty                                          true  true  true 
Check_spec~16.T_node~0.Reservoir_Volume                                            0     0     0 
Check_spec~16.T_node~0.Supply_Voltage                                          false false false 
Check_spec~16.T_node~0.System_Monitor_Failed                                   false false false 
Check_spec~16.T_node~0.System_On                                                true  true  true 
Check_spec~16.T_node~0.Temp                                                     true  true  true 
Check_spec~16.T_node~0.Tolerance_Max                                              99    99    99 
Check_spec~16.T_node~0.Tolerance_Min                                              99    99    99 
Check_spec~16.T_node~0.VTBI_High                                                   0     0     0 
Check_spec~16.T_node~0.Volume_Infused                                              0     0     0 
Check_spec~16.T_node~0.Watchdog_Interrupted                                     true  true  true 
Check_spec~16.T_node~0.const_hole_1_1                                              0     0     0 
Check_spec~16.T_node~0.const_hole_1_6                                              4     4     4 
Check_spec~16.T_node~0.const_hole_3_3                                              0     0     0 
Check_spec~16.T_node~0.const_hole_3_8                                              1     1     1 
Check_spec~16.T_node~0.inner_hole_0_0                                              7     7     7 
Check_spec~16.T_node~0.inner_hole_0_5                                             30    30    30 
Check_spec~16.T_node~0.inner_hole_2_2                                             10    10    10 
Check_spec~16.T_node~0.inner_hole_2_7                                             30    30    30 
Check_spec~16.T_node~0.inner_hole_4_4                                              3     3     3 
Check_spec~16.T_node~0.inner_hole_4_9                                              3     3     3 
Check_spec~16.T_node~0.out_Audio_Notification_Command                              3     3     3 
Check_spec~16.T_node~0.out_Highest_Level_Alarm                                     4     4     4 
Check_spec~16.T_node~0.out_Is_Audio_Disabled                                       0     0     0 
Check_spec~16.T_node~0.out_Log_Message_ID5                                         0     0     0 
Check_spec~16.T_node~0.out_Notification_Message                                    2     2     2 
Check_spec~16.T_node~0.p1                                                       true  true  true 
Check_spec~16.T_node~0.repairNode_5_0~0.Disable_Audio                              0     0     0 
Check_spec~16.T_node~0.repairNode_5_0~0.R                                       true  true  true 
Check_spec~16.T_node~0.repairNode_5_0~0.R_l                                     true  true  true 
Check_spec~16.T_node~0.repairNode_5_0~0.R_r                                     true  true  true 
Check_spec~16.T_node~0.repairNode_5_0~0.System_On                               true  true  true 
Check_spec~16.T_node~0.repairNode_5_0~0.const_hole_1_1                             0     0     0 
Check_spec~16.T_node~0.repairNode_5_0~0.const_hole_3_3                             0     0     0 
Check_spec~16.T_node~0.repairNode_5_0~0.inner_hole_0_0                             7     7     7 
Check_spec~16.T_node~0.repairNode_5_0~0.inner_hole_2_2                            10    10    10 
Check_spec~16.T_node~0.repairNode_5_0~0.inner_hole_4_4                             3     3     3 
Check_spec~16.T_node~0.repairNode_759_0~0.Disable_Audio                            0     0     0 
Check_spec~16.T_node~0.repairNode_759_0~0.R                                     true  true  true 
Check_spec~16.T_node~0.repairNode_759_0~0.R_l                                  false false false 
Check_spec~16.T_node~0.repairNode_759_0~0.R_r                                  false false false 
Check_spec~16.T_node~0.repairNode_759_0~0.const_hole_1_6                           4     4     4 
Check_spec~16.T_node~0.repairNode_759_0~0.const_hole_3_8                           1     1     1 
Check_spec~16.T_node~0.repairNode_759_0~0.inner_hole_0_5                          30    30    30 
Check_spec~16.T_node~0.repairNode_759_0~0.inner_hole_2_7                          30    30    30 
Check_spec~16.T_node~0.repairNode_759_0~0.inner_hole_4_9                           3     3     3 
Check_spec~16.T_node~0.repairNode_759_0~0.out_Audio_Notification_Command           3     3     3 
Check_spec~16.T_node~0.repairNode_759_0~0.out_Is_Audio_Disabled                    0     0     0 
Check_spec~16.Temp                                                              true  true  true 
Check_spec~16.Tolerance_Max                                                       99    99    99 
Check_spec~16.Tolerance_Min                                                       99    99    99 
Check_spec~16.VTBI_High                                                            0     0     0 
Check_spec~16.Volume_Infused                                                       0     0     0 
Check_spec~16.Watchdog_Interrupted                                              true  true  true 
Check_spec~16.const_hole_1_1                                                       0     0     0 
Check_spec~16.const_hole_1_6                                                       4     4     4 
Check_spec~16.const_hole_3_3                                                       0     0     0 
Check_spec~16.const_hole_3_8                                                       1     1     1 
Check_spec~16.inner_hole_0_0                                                       7     7     7 
Check_spec~16.inner_hole_0_5                                                      30    30    30 
Check_spec~16.inner_hole_2_2                                                      10    10    10 
Check_spec~16.inner_hole_2_7                                                      30    30    30 
Check_spec~16.inner_hole_4_4                                                       3     3     3 
Check_spec~16.inner_hole_4_9                                                       3     3     3 
Check_spec~16.k                                                                    0     0     0 
Check_spec~16.out_Audio_Notification_Command                                       3     3     3 
Check_spec~16.out_Highest_Level_Alarm                                              4     4     4 
Check_spec~16.out_Is_Audio_Disabled                                                0     0     0 
Check_spec~16.out_Log_Message_ID5                                                  0     0     0 
Check_spec~16.out_Notification_Message                                             2     2     2 
Check_spec~16.p1                                                                true  true  true 
Check_spec~16.step                                                                 0     1     2 
Check_spec~16.stepOK                                                            true  true  true 
Check_spec~17.Air_In_Line                                                       true  true  true 
Check_spec~17.Air_Pressure                                                      true  true  true 
Check_spec~17.Audio_Enable_Duration                                                0     0     0 
Check_spec~17.Audio_Level                                                        204   204   204 
Check_spec~17.Battery_Depleted                                                  true  true  true 
Check_spec~17.Battery_Low                                                      false false false 
Check_spec~17.Battery_Unable_To_Charge                                         false false false 
Check_spec~17.CPU_In_Error                                                      true  true  true 
Check_spec~17.Commanded_Flow_Rate                                                  2     2     2 
Check_spec~17.Config_Timer                                                         0     0     0 
Check_spec~17.Config_Warning_Duration                                              0     0     0 
Check_spec~17.Current_System_Mode                                                  8     8     8 
Check_spec~17.Disable_Audio                                                        0     0     0 
Check_spec~17.Door_Open                                                         true  true  true 
Check_spec~17.Flow_Rate                                                            1     1     1 
Check_spec~17.Flow_Rate_High                                                       0     0     0 
Check_spec~17.Flow_Rate_Low                                                        0     0     0 
Check_spec~17.Flow_Rate_Not_Stable                                             false false false 
Check_spec~17.H_discovery~0.in                                                  true  true  true 
Check_spec~17.H_discovery~0.out                                                 true  true  true 
Check_spec~17.Humidity                                                          true  true  true 
Check_spec~17.In_Therapy                                                        true  true  true 
Check_spec~17.Infusion_Initiate                                                 true  true  true 
Check_spec~17.Logging_Failed                                                   false false false 
Check_spec~17.Low_Reservoir                                                        1     1     1 
Check_spec~17.Max_Duration_Over_Infusion                                           0     0     0 
Check_spec~17.Max_Duration_Under_Infusion                                          0     0     0 
Check_spec~17.Max_Idle_Duration                                                    2     2     2 
Check_spec~17.Max_Paused_Duration                                                  2     2     2 
Check_spec~17.Memory_Corrupted                                                  true  true  true 
Check_spec~17.Notification_Cancel                                               true  true  true 
Check_spec~17.Occlusion                                                         true  true  true 
Check_spec~17.Pump_Overheated                                                  false false false 
Check_spec~17.Pump_Too_Hot                                                      true  true  true 
Check_spec~17.RTC_In_Error                                                      true  true  true 
Check_spec~17.Reservoir_Empty                                                   true  true  true 
Check_spec~17.Reservoir_Volume                                                     0     0     0 
Check_spec~17.Supply_Voltage                                                   false false false 
Check_spec~17.System_Monitor_Failed                                            false false false 
Check_spec~17.System_On                                                         true  true  true 
Check_spec~17.T_node~0.Air_In_Line                                              true  true  true 
Check_spec~17.T_node~0.Air_Pressure                                             true  true  true 
Check_spec~17.T_node~0.Audio_Enable_Duration                                       0     0     0 
Check_spec~17.T_node~0.Audio_Level                                               204   204   204 
Check_spec~17.T_node~0.Battery_Depleted                                         true  true  true 
Check_spec~17.T_node~0.Battery_Low                                             false false false 
Check_spec~17.T_node~0.Battery_Unable_To_Charge                                false false false 
Check_spec~17.T_node~0.CPU_In_Error                                             true  true  true 
Check_spec~17.T_node~0.Commanded_Flow_Rate                                         2     2     2 
Check_spec~17.T_node~0.Config_Timer                                                0     0     0 
Check_spec~17.T_node~0.Config_Warning_Duration                                     0     0     0 
Check_spec~17.T_node~0.Current_System_Mode                                         8     8     8 
Check_spec~17.T_node~0.Disable_Audio                                               0     0     0 
Check_spec~17.T_node~0.Door_Open                                                true  true  true 
Check_spec~17.T_node~0.Flow_Rate                                                   1     1     1 
Check_spec~17.T_node~0.Flow_Rate_High                                              0     0     0 
Check_spec~17.T_node~0.Flow_Rate_Low                                               0     0     0 
Check_spec~17.T_node~0.Flow_Rate_Not_Stable                                    false false false 
Check_spec~17.T_node~0.Humidity                                                 true  true  true 
Check_spec~17.T_node~0.In_Therapy                                               true  true  true 
Check_spec~17.T_node~0.Infusion_Initiate                                        true  true  true 
Check_spec~17.T_node~0.Logging_Failed                                          false false false 
Check_spec~17.T_node~0.Low_Reservoir                                               1     1     1 
Check_spec~17.T_node~0.Max_Duration_Over_Infusion                                  0     0     0 
Check_spec~17.T_node~0.Max_Duration_Under_Infusion                                 0     0     0 
Check_spec~17.T_node~0.Max_Idle_Duration                                           2     2     2 
Check_spec~17.T_node~0.Max_Paused_Duration                                         2     2     2 
Check_spec~17.T_node~0.Memory_Corrupted                                         true  true  true 
Check_spec~17.T_node~0.Notification_Cancel                                      true  true  true 
Check_spec~17.T_node~0.Occlusion                                                true  true  true 
Check_spec~17.T_node~0.Pump_Overheated                                         false false false 
Check_spec~17.T_node~0.Pump_Too_Hot                                             true  true  true 
Check_spec~17.T_node~0.RTC_In_Error                                             true  true  true 
Check_spec~17.T_node~0.Reservoir_Empty                                          true  true  true 
Check_spec~17.T_node~0.Reservoir_Volume                                            0     0     0 
Check_spec~17.T_node~0.Supply_Voltage                                          false false false 
Check_spec~17.T_node~0.System_Monitor_Failed                                   false false false 
Check_spec~17.T_node~0.System_On                                                true  true  true 
Check_spec~17.T_node~0.Temp                                                     true  true  true 
Check_spec~17.T_node~0.Tolerance_Max                                             100   100   100 
Check_spec~17.T_node~0.Tolerance_Min                                               1     1     1 
Check_spec~17.T_node~0.VTBI_High                                                   0     0     0 
Check_spec~17.T_node~0.Volume_Infused                                              0     0     0 
Check_spec~17.T_node~0.Watchdog_Interrupted                                     true  true  true 
Check_spec~17.T_node~0.const_hole_1_1                                              0     0     0 
Check_spec~17.T_node~0.const_hole_1_6                                              4     4     4 
Check_spec~17.T_node~0.const_hole_3_3                                              0     0     0 
Check_spec~17.T_node~0.const_hole_3_8                                              1     1     1 
Check_spec~17.T_node~0.inner_hole_0_0                                              7     7     7 
Check_spec~17.T_node~0.inner_hole_0_5                                             30    30    30 
Check_spec~17.T_node~0.inner_hole_2_2                                             10    10    10 
Check_spec~17.T_node~0.inner_hole_2_7                                             30    30    30 
Check_spec~17.T_node~0.inner_hole_4_4                                              3     3     3 
Check_spec~17.T_node~0.inner_hole_4_9                                              3     3     3 
Check_spec~17.T_node~0.out_Audio_Notification_Command                            204   204   204 
Check_spec~17.T_node~0.out_Highest_Level_Alarm                                     4     4     4 
Check_spec~17.T_node~0.out_Is_Audio_Disabled                                       0     0     0 
Check_spec~17.T_node~0.out_Log_Message_ID5                                         0     0     0 
Check_spec~17.T_node~0.out_Notification_Message                                    1     1     1 
Check_spec~17.T_node~0.p1                                                       true  true  true 
Check_spec~17.T_node~0.repairNode_5_0~0.Disable_Audio                              0     0     0 
Check_spec~17.T_node~0.repairNode_5_0~0.R                                       true  true  true 
Check_spec~17.T_node~0.repairNode_5_0~0.R_l                                     true  true  true 
Check_spec~17.T_node~0.repairNode_5_0~0.R_r                                     true  true  true 
Check_spec~17.T_node~0.repairNode_5_0~0.System_On                               true  true  true 
Check_spec~17.T_node~0.repairNode_5_0~0.const_hole_1_1                             0     0     0 
Check_spec~17.T_node~0.repairNode_5_0~0.const_hole_3_3                             0     0     0 
Check_spec~17.T_node~0.repairNode_5_0~0.inner_hole_0_0                             7     7     7 
Check_spec~17.T_node~0.repairNode_5_0~0.inner_hole_2_2                            10    10    10 
Check_spec~17.T_node~0.repairNode_5_0~0.inner_hole_4_4                             3     3     3 
Check_spec~17.T_node~0.repairNode_759_0~0.Disable_Audio                            0     0     0 
Check_spec~17.T_node~0.repairNode_759_0~0.R                                     true  true  true 
Check_spec~17.T_node~0.repairNode_759_0~0.R_l                                  false false false 
Check_spec~17.T_node~0.repairNode_759_0~0.R_r                                  false false false 
Check_spec~17.T_node~0.repairNode_759_0~0.const_hole_1_6                           4     4     4 
Check_spec~17.T_node~0.repairNode_759_0~0.const_hole_3_8                           1     1     1 
Check_spec~17.T_node~0.repairNode_759_0~0.inner_hole_0_5                          30    30    30 
Check_spec~17.T_node~0.repairNode_759_0~0.inner_hole_2_7                          30    30    30 
Check_spec~17.T_node~0.repairNode_759_0~0.inner_hole_4_9                           3     3     3 
Check_spec~17.T_node~0.repairNode_759_0~0.out_Audio_Notification_Command         204   204   204 
Check_spec~17.T_node~0.repairNode_759_0~0.out_Is_Audio_Disabled                    0     0     0 
Check_spec~17.Temp                                                              true  true  true 
Check_spec~17.Tolerance_Max                                                      100   100   100 
Check_spec~17.Tolerance_Min                                                        1     1     1 
Check_spec~17.VTBI_High                                                            0     0     0 
Check_spec~17.Volume_Infused                                                       0     0     0 
Check_spec~17.Watchdog_Interrupted                                              true  true  true 
Check_spec~17.const_hole_1_1                                                       0     0     0 
Check_spec~17.const_hole_1_6                                                       4     4     4 
Check_spec~17.const_hole_3_3                                                       0     0     0 
Check_spec~17.const_hole_3_8                                                       1     1     1 
Check_spec~17.inner_hole_0_0                                                       7     7     7 
Check_spec~17.inner_hole_0_5                                                      30    30    30 
Check_spec~17.inner_hole_2_2                                                      10    10    10 
Check_spec~17.inner_hole_2_7                                                      30    30    30 
Check_spec~17.inner_hole_4_4                                                       3     3     3 
Check_spec~17.inner_hole_4_9                                                       3     3     3 
Check_spec~17.k                                                                    0     0     0 
Check_spec~17.out_Audio_Notification_Command                                     204   204   204 
Check_spec~17.out_Highest_Level_Alarm                                              4     4     4 
Check_spec~17.out_Is_Audio_Disabled                                                0     0     0 
Check_spec~17.out_Log_Message_ID5                                                  0     0     0 
Check_spec~17.out_Notification_Message                                             1     1     1 
Check_spec~17.p1                                                                true  true  true 
Check_spec~17.step                                                                 0     1     2 
Check_spec~17.stepOK                                                            true  true  true 
Check_spec~18.Air_In_Line                                                       true  true  true 
Check_spec~18.Air_Pressure                                                     false false false 
Check_spec~18.Audio_Enable_Duration                                                0     0     0 
Check_spec~18.Audio_Level                                                          0     0     0 
Check_spec~18.Battery_Depleted                                                  true  true  true 
Check_spec~18.Battery_Low                                                       true  true  true 
Check_spec~18.Battery_Unable_To_Charge                                          true  true  true 
Check_spec~18.CPU_In_Error                                                      true  true  true 
Check_spec~18.Commanded_Flow_Rate                                                  0     0     0 
Check_spec~18.Config_Timer                                                         1     1     1 
Check_spec~18.Config_Warning_Duration                                              0     0     0 
Check_spec~18.Current_System_Mode                                                  6     6     6 
Check_spec~18.Disable_Audio                                                        4     4     4 
Check_spec~18.Door_Open                                                         true  true  true 
Check_spec~18.Flow_Rate                                                            0     0     0 
Check_spec~18.Flow_Rate_High                                                       0     0     0 
Check_spec~18.Flow_Rate_Low                                                        0     0     0 
Check_spec~18.Flow_Rate_Not_Stable                                             false false false 
Check_spec~18.H_discovery~0.in                                                  true  true  true 
Check_spec~18.H_discovery~0.out                                                 true  true  true 
Check_spec~18.Humidity                                                         false false false 
Check_spec~18.In_Therapy                                                       false false false 
Check_spec~18.Infusion_Initiate                                                 true  true  true 
Check_spec~18.Logging_Failed                                                    true  true  true 
Check_spec~18.Low_Reservoir                                                        1     1     1 
Check_spec~18.Max_Duration_Over_Infusion                                           0     0     0 
Check_spec~18.Max_Duration_Under_Infusion                                          0     0     0 
Check_spec~18.Max_Idle_Duration                                                    2     2     2 
Check_spec~18.Max_Paused_Duration                                                  2     2     2 
Check_spec~18.Memory_Corrupted                                                  true  true  true 
Check_spec~18.Notification_Cancel                                               true  true  true 
Check_spec~18.Occlusion                                                         true  true  true 
Check_spec~18.Pump_Overheated                                                   true  true  true 
Check_spec~18.Pump_Too_Hot                                                      true  true  true 
Check_spec~18.RTC_In_Error                                                      true  true  true 
Check_spec~18.Reservoir_Empty                                                  false false false 
Check_spec~18.Reservoir_Volume                                                     0     0     0 
Check_spec~18.Supply_Voltage                                                    true  true  true 
Check_spec~18.System_Monitor_Failed                                             true  true  true 
Check_spec~18.System_On                                                         true  true  true 
Check_spec~18.T_node~0.Air_In_Line                                              true  true  true 
Check_spec~18.T_node~0.Air_Pressure                                            false false false 
Check_spec~18.T_node~0.Audio_Enable_Duration                                       0     0     0 
Check_spec~18.T_node~0.Audio_Level                                                 0     0     0 
Check_spec~18.T_node~0.Battery_Depleted                                         true  true  true 
Check_spec~18.T_node~0.Battery_Low                                              true  true  true 
Check_spec~18.T_node~0.Battery_Unable_To_Charge                                 true  true  true 
Check_spec~18.T_node~0.CPU_In_Error                                             true  true  true 
Check_spec~18.T_node~0.Commanded_Flow_Rate                                         0     0     0 
Check_spec~18.T_node~0.Config_Timer                                                1     1     1 
Check_spec~18.T_node~0.Config_Warning_Duration                                     0     0     0 
Check_spec~18.T_node~0.Current_System_Mode                                         6     6     6 
Check_spec~18.T_node~0.Disable_Audio                                               4     4     4 
Check_spec~18.T_node~0.Door_Open                                                true  true  true 
Check_spec~18.T_node~0.Flow_Rate                                                   0     0     0 
Check_spec~18.T_node~0.Flow_Rate_High                                              0     0     0 
Check_spec~18.T_node~0.Flow_Rate_Low                                               0     0     0 
Check_spec~18.T_node~0.Flow_Rate_Not_Stable                                    false false false 
Check_spec~18.T_node~0.Humidity                                                false false false 
Check_spec~18.T_node~0.In_Therapy                                              false false false 
Check_spec~18.T_node~0.Infusion_Initiate                                        true  true  true 
Check_spec~18.T_node~0.Logging_Failed                                           true  true  true 
Check_spec~18.T_node~0.Low_Reservoir                                               1     1     1 
Check_spec~18.T_node~0.Max_Duration_Over_Infusion                                  0     0     0 
Check_spec~18.T_node~0.Max_Duration_Under_Infusion                                 0     0     0 
Check_spec~18.T_node~0.Max_Idle_Duration                                           2     2     2 
Check_spec~18.T_node~0.Max_Paused_Duration                                         2     2     2 
Check_spec~18.T_node~0.Memory_Corrupted                                         true  true  true 
Check_spec~18.T_node~0.Notification_Cancel                                      true  true  true 
Check_spec~18.T_node~0.Occlusion                                                true  true  true 
Check_spec~18.T_node~0.Pump_Overheated                                          true  true  true 
Check_spec~18.T_node~0.Pump_Too_Hot                                             true  true  true 
Check_spec~18.T_node~0.RTC_In_Error                                             true  true  true 
Check_spec~18.T_node~0.Reservoir_Empty                                         false false false 
Check_spec~18.T_node~0.Reservoir_Volume                                            0     0     0 
Check_spec~18.T_node~0.Supply_Voltage                                           true  true  true 
Check_spec~18.T_node~0.System_Monitor_Failed                                    true  true  true 
Check_spec~18.T_node~0.System_On                                                true  true  true 
Check_spec~18.T_node~0.Temp                                                    false false false 
Check_spec~18.T_node~0.Tolerance_Max                                             199   199   199 
Check_spec~18.T_node~0.Tolerance_Min                                             199   199   199 
Check_spec~18.T_node~0.VTBI_High                                                   0     0     0 
Check_spec~18.T_node~0.Volume_Infused                                              0     0     0 
Check_spec~18.T_node~0.Watchdog_Interrupted                                     true  true  true 
Check_spec~18.T_node~0.const_hole_1_1                                              0     0     0 
Check_spec~18.T_node~0.const_hole_1_6                                              4     4     4 
Check_spec~18.T_node~0.const_hole_3_3                                              0     0     0 
Check_spec~18.T_node~0.const_hole_3_8                                              1     1     1 
Check_spec~18.T_node~0.inner_hole_0_0                                              7     7     7 
Check_spec~18.T_node~0.inner_hole_0_5                                             30    30    30 
Check_spec~18.T_node~0.inner_hole_2_2                                             10    10    10 
Check_spec~18.T_node~0.inner_hole_2_7                                             30    30    30 
Check_spec~18.T_node~0.inner_hole_4_4                                              3     3     3 
Check_spec~18.T_node~0.inner_hole_4_9                                              3     3     3 
Check_spec~18.T_node~0.out_Audio_Notification_Command                              0     0     0 
Check_spec~18.T_node~0.out_Highest_Level_Alarm                                     4     4     4 
Check_spec~18.T_node~0.out_Is_Audio_Disabled                                       4     4     4 
Check_spec~18.T_node~0.out_Log_Message_ID5                                         0     0     0 
Check_spec~18.T_node~0.out_Notification_Message                                    3     3     3 
Check_spec~18.T_node~0.p1                                                       true  true  true 
Check_spec~18.T_node~0.repairNode_5_0~0.Disable_Audio                              4     4     4 
Check_spec~18.T_node~0.repairNode_5_0~0.R                                       true  true  true 
Check_spec~18.T_node~0.repairNode_5_0~0.R_l                                     true  true  true 
Check_spec~18.T_node~0.repairNode_5_0~0.R_r                                     true  true  true 
Check_spec~18.T_node~0.repairNode_5_0~0.System_On                               true  true  true 
Check_spec~18.T_node~0.repairNode_5_0~0.const_hole_1_1                             0     0     0 
Check_spec~18.T_node~0.repairNode_5_0~0.const_hole_3_3                             0     0     0 
Check_spec~18.T_node~0.repairNode_5_0~0.inner_hole_0_0                             7     7     7 
Check_spec~18.T_node~0.repairNode_5_0~0.inner_hole_2_2                            10    10    10 
Check_spec~18.T_node~0.repairNode_5_0~0.inner_hole_4_4                             3     3     3 
Check_spec~18.T_node~0.repairNode_759_0~0.Disable_Audio                            4     4     4 
Check_spec~18.T_node~0.repairNode_759_0~0.R                                     true  true  true 
Check_spec~18.T_node~0.repairNode_759_0~0.R_l                                  false false false 
Check_spec~18.T_node~0.repairNode_759_0~0.R_r                                  false false false 
Check_spec~18.T_node~0.repairNode_759_0~0.const_hole_1_6                           4     4     4 
Check_spec~18.T_node~0.repairNode_759_0~0.const_hole_3_8                           1     1     1 
Check_spec~18.T_node~0.repairNode_759_0~0.inner_hole_0_5                          30    30    30 
Check_spec~18.T_node~0.repairNode_759_0~0.inner_hole_2_7                          30    30    30 
Check_spec~18.T_node~0.repairNode_759_0~0.inner_hole_4_9                           3     3     3 
Check_spec~18.T_node~0.repairNode_759_0~0.out_Audio_Notification_Command           0     0     0 
Check_spec~18.T_node~0.repairNode_759_0~0.out_Is_Audio_Disabled                    4     4     4 
Check_spec~18.Temp                                                             false false false 
Check_spec~18.Tolerance_Max                                                      199   199   199 
Check_spec~18.Tolerance_Min                                                      199   199   199 
Check_spec~18.VTBI_High                                                            0     0     0 
Check_spec~18.Volume_Infused                                                       0     0     0 
Check_spec~18.Watchdog_Interrupted                                              true  true  true 
Check_spec~18.const_hole_1_1                                                       0     0     0 
Check_spec~18.const_hole_1_6                                                       4     4     4 
Check_spec~18.const_hole_3_3                                                       0     0     0 
Check_spec~18.const_hole_3_8                                                       1     1     1 
Check_spec~18.inner_hole_0_0                                                       7     7     7 
Check_spec~18.inner_hole_0_5                                                      30    30    30 
Check_spec~18.inner_hole_2_2                                                      10    10    10 
Check_spec~18.inner_hole_2_7                                                      30    30    30 
Check_spec~18.inner_hole_4_4                                                       3     3     3 
Check_spec~18.inner_hole_4_9                                                       3     3     3 
Check_spec~18.k                                                                    0     0     0 
Check_spec~18.out_Audio_Notification_Command                                       0     0     0 
Check_spec~18.out_Highest_Level_Alarm                                              4     4     4 
Check_spec~18.out_Is_Audio_Disabled                                                4     4     4 
Check_spec~18.out_Log_Message_ID5                                                  0     0     0 
Check_spec~18.out_Notification_Message                                             3     3     3 
Check_spec~18.p1                                                                true  true  true 
Check_spec~18.step                                                                 0     1     2 
Check_spec~18.stepOK                                                            true  true  true 
Check_spec~19.Air_In_Line                                                       true  true  true 
Check_spec~19.Air_Pressure                                                      true  true  true 
Check_spec~19.Audio_Enable_Duration                                                0     0     0 
Check_spec~19.Audio_Level                                                        205   205   205 
Check_spec~19.Battery_Depleted                                                  true  true  true 
Check_spec~19.Battery_Low                                                      false false false 
Check_spec~19.Battery_Unable_To_Charge                                          true  true  true 
Check_spec~19.CPU_In_Error                                                      true  true  true 
Check_spec~19.Commanded_Flow_Rate                                                  0     0     0 
Check_spec~19.Config_Timer                                                         0     0     0 
Check_spec~19.Config_Warning_Duration                                              0     0     0 
Check_spec~19.Current_System_Mode                                                  9     9     9 
Check_spec~19.Disable_Audio                                                        0     0     0 
Check_spec~19.Door_Open                                                        false false false 
Check_spec~19.Flow_Rate                                                          254   254   254 
Check_spec~19.Flow_Rate_High                                                     253   253   253 
Check_spec~19.Flow_Rate_Low                                                      255   255   255 
Check_spec~19.Flow_Rate_Not_Stable                                             false false false 
Check_spec~19.H_discovery~0.in                                                  true  true  true 
Check_spec~19.H_discovery~0.out                                                 true  true  true 
Check_spec~19.Humidity                                                          true  true  true 
Check_spec~19.In_Therapy                                                        true  true  true 
Check_spec~19.Infusion_Initiate                                                 true  true  true 
Check_spec~19.Logging_Failed                                                    true  true  true 
Check_spec~19.Low_Reservoir                                                        1     1     1 
Check_spec~19.Max_Duration_Over_Infusion                                           0     0     0 
Check_spec~19.Max_Duration_Under_Infusion                                          0     0     0 
Check_spec~19.Max_Idle_Duration                                                    0     0     0 
Check_spec~19.Max_Paused_Duration                                                  0     0     0 
Check_spec~19.Memory_Corrupted                                                  true  true  true 
Check_spec~19.Notification_Cancel                                               true  true  true 
Check_spec~19.Occlusion                                                        false false false 
Check_spec~19.Pump_Overheated                                                   true  true  true 
Check_spec~19.Pump_Too_Hot                                                      true  true  true 
Check_spec~19.RTC_In_Error                                                      true  true  true 
Check_spec~19.Reservoir_Empty                                                   true  true  true 
Check_spec~19.Reservoir_Volume                                                     0     0     0 
Check_spec~19.Supply_Voltage                                                    true  true  true 
Check_spec~19.System_Monitor_Failed                                             true  true  true 
Check_spec~19.System_On                                                         true  true  true 
Check_spec~19.T_node~0.Air_In_Line                                              true  true  true 
Check_spec~19.T_node~0.Air_Pressure                                             true  true  true 
Check_spec~19.T_node~0.Audio_Enable_Duration                                       0     0     0 
Check_spec~19.T_node~0.Audio_Level                                               205   205   205 
Check_spec~19.T_node~0.Battery_Depleted                                         true  true  true 
Check_spec~19.T_node~0.Battery_Low                                             false false false 
Check_spec~19.T_node~0.Battery_Unable_To_Charge                                 true  true  true 
Check_spec~19.T_node~0.CPU_In_Error                                             true  true  true 
Check_spec~19.T_node~0.Commanded_Flow_Rate                                         0     0     0 
Check_spec~19.T_node~0.Config_Timer                                                0     0     0 
Check_spec~19.T_node~0.Config_Warning_Duration                                     0     0     0 
Check_spec~19.T_node~0.Current_System_Mode                                         9     9     9 
Check_spec~19.T_node~0.Disable_Audio                                               0     0     0 
Check_spec~19.T_node~0.Door_Open                                               false false false 
Check_spec~19.T_node~0.Flow_Rate                                                 254   254   254 
Check_spec~19.T_node~0.Flow_Rate_High                                            253   253   253 
Check_spec~19.T_node~0.Flow_Rate_Low                                             255   255   255 
Check_spec~19.T_node~0.Flow_Rate_Not_Stable                                    false false false 
Check_spec~19.T_node~0.Humidity                                                 true  true  true 
Check_spec~19.T_node~0.In_Therapy                                               true  true  true 
Check_spec~19.T_node~0.Infusion_Initiate                                        true  true  true 
Check_spec~19.T_node~0.Logging_Failed                                           true  true  true 
Check_spec~19.T_node~0.Low_Reservoir                                               1     1     1 
Check_spec~19.T_node~0.Max_Duration_Over_Infusion                                  0     0     0 
Check_spec~19.T_node~0.Max_Duration_Under_Infusion                                 0     0     0 
Check_spec~19.T_node~0.Max_Idle_Duration                                           0     0     0 
Check_spec~19.T_node~0.Max_Paused_Duration                                         0     0     0 
Check_spec~19.T_node~0.Memory_Corrupted                                         true  true  true 
Check_spec~19.T_node~0.Notification_Cancel                                      true  true  true 
Check_spec~19.T_node~0.Occlusion                                               false false false 
Check_spec~19.T_node~0.Pump_Overheated                                          true  true  true 
Check_spec~19.T_node~0.Pump_Too_Hot                                             true  true  true 
Check_spec~19.T_node~0.RTC_In_Error                                             true  true  true 
Check_spec~19.T_node~0.Reservoir_Empty                                          true  true  true 
Check_spec~19.T_node~0.Reservoir_Volume                                            0     0     0 
Check_spec~19.T_node~0.Supply_Voltage                                           true  true  true 
Check_spec~19.T_node~0.System_Monitor_Failed                                    true  true  true 
Check_spec~19.T_node~0.System_On                                                true  true  true 
Check_spec~19.T_node~0.Temp                                                     true  true  true 
Check_spec~19.T_node~0.Tolerance_Max                                               0     0     0 
